ODS_CODE,NAME,POSTCODE,POSTCODE_LATITUDE,POSTCODE_LONGITUDE,POSTCODE_DISTRICT,POSTCODE_COUNTY,GPAD_SYSTEMS,SYSTEM
A85005,OXFORD TCE & RAWLING RD MEDICAL GROUP,NE8 1RQ,54.954309,-1.606293,E08000037,E99999999,EMIS,EMIS
A85006,GLENPARK & TEAMS MEDICAL SERVICES,NE11 9FJ,54.952972,-1.639079,E08000037,E99999999,EMIS,EMIS
A85007,FELL COTTAGE SURGERY,NE9 5XY,54.938418,-1.594211,E08000037,E99999999,EMIS,EMIS
A85008,BIRTLEY MEDICAL GROUP,DH3 2QT,54.891889,-1.576453,E08000037,E99999999,EMIS,EMIS
A85009,CROWHALL MEDICAL CENTRE,NE10 9QG,54.947997,-1.568137,E08000037,E99999999,EMIS,EMIS
A85010,CHAINBRIDGE MEDICAL PARTNERSHIP,NE21 5AE,54.964222,-1.71273,E08000037,E99999999,EMIS,EMIS
A85011,ST. ALBANS MEDICAL GROUP,NE10 9QG,54.947997,-1.568137,E08000037,E99999999,EMIS,EMIS
A85013,MILLENNIUM FAMILY PRACTICE,NE8 1AD,54.963062,-1.603724,E08000037,E99999999,EMIS,EMIS
A85014,CRAWCROOK MEDICAL CENTRE,NE40 4US,54.965705,-1.787502,E08000037,E99999999,EMIS,EMIS
A85016,WREKENTON MEDICAL GROUP,NE9 7AD,54.926384,-1.570427,E08000037,E99999999,EMIS,EMIS
A85017,BEWICK ROAD SURGERY,NE8 4DP,54.956406,-1.601666,E08000037,E99999999,EMIS,EMIS
A85018,OLDWELL SURGERY,NE21 4RD,54.95518,-1.723614,E08000037,E99999999,EMIS,EMIS
A85019,CENTRAL GATESHEAD MEDICAL GROUP,NE8 1NB,54.956486,-1.60432,E08000037,E99999999,EMIS,EMIS
A85020,WHICKHAM COTTAGE MEDICAL CENTRE,NE16 4PD,54.945387,-1.677238,E08000037,E99999999,EMIS,EMIS
A85021,SECOND STREET SURGERY,NE8 2UR,54.954651,-1.614924,E08000037,E99999999,EMIS,EMIS
A85024,CHOPWELL PRIMARY HEALTHCARE CENTRE,NE17 7BU,54.919792,-1.813484,E08000037,E99999999,EMIS,EMIS
A85026,BEACON VIEW MEDICAL CENTRE,NE9 6YS,54.933073,-1.584214,E08000037,E99999999,EMIS,EMIS
A85611,PELAW MEDICAL PRACTICE,NE10 0RR,54.954725,-1.54038,E08000037,E99999999,EMIS,EMIS
A85614,THE BRIDGES MEDICAL PRACTICE,NE8 1AD,54.963062,-1.603724,E08000037,E99999999,EMIS,EMIS
A85616,HOLLYHURST MEDICAL CENTRE,NE21 4RD,54.95518,-1.723614,E08000037,E99999999,EMIS,EMIS
A85617,SUNNISIDE SURGERY,NE16 5LP,54.922943,-1.675093,E08000037,E99999999,EMIS,EMIS
A86003,SAVILLE MEDICAL GROUP,NE1 8DQ,54.976102,-1.609612,E08000021,E99999999,EMIS,EMIS
A86004,PROSPECT MEDICAL CENTRE,NE4 8AY,54.974192,-1.646202,E08000021,E99999999,TPP,TPP
A86005,WEST FARM SURGERY,NE12 8LS,55.01207,-1.584072,E08000022,E99999999,TPP,TPP
A86006,ROSEWORTH SURGERY,NE3 1NB,55.001373,-1.618685,E08000021,E99999999,TPP,TPP
A86008,PARK MEDICAL GROUP,NE3 2PE,55.013936,-1.645385,E08000021,E99999999,TPP,TPP
A86010,BIDDLESTONE HEALTH GROUP,NE6 5SL,54.989193,-1.576744,E08000021,E99999999,TPP,TPP
A86011,WALKER MEDICAL GROUP,NE6 3BS,54.972446,-1.545239,E08000021,E99999999,TPP,TPP
A86012,WEST ROAD MEDICAL CENTRE,NE4 9QB,54.976216,-1.656276,E08000021,E99999999,TPP,TPP
A86013,DENTON PARK MEDICAL GROUP,NE5 2QW,54.993115,-1.69874,E08000021,E99999999,TPP,TPP
A86016,LANE END SURGERY,NE7 7XX,55.008911,-1.577241,E08000022,E99999999,TPP,TPP
A86017,CRUDDAS PARK SURGERY,NE4 7JT,54.96818,-1.630978,E08000021,E99999999,EMIS,EMIS
A86018,THE GROVE MEDICAL GROUP,NE3 1NU,55.002183,-1.6191,E08000021,E99999999,TPP,TPP
A86020,JESMOND HEALTH PARTNERSHIP,NE2 3LD,54.996392,-1.609276,E08000021,E99999999,TPP/EVERGREENLIFE,TPP
A86021,HOLMSIDE MEDICAL GROUP,NE4 8QB,54.968974,-1.659977,E08000021,E99999999,EMIS,EMIS
A86022,PARKWAY MEDICAL GROUP,NE5 1LJ,54.996847,-1.71514,E08000021,E99999999,TPP,TPP
A86023,BENFIELD PARK MEDICAL GROUP,NE6 4QD,54.989373,-1.56163,E08000021,E99999999,TPP,TPP
A86024,HEATON ROAD SURGERY,NE6 1SA,54.97833,-1.579858,E08000021,E99999999,TPP,TPP
A86025,WESTERHOPE MEDICAL GROUP,NE5 2LH,54.997784,-1.686826,E08000021,E99999999,EMIS,EMIS
A86026,THROCKLEY PRIMARY CARE CENTRE,NE15 9PA,54.992889,-1.758867,E08000021,E99999999,TPP,TPP
A86027,NEWCASTLE MEDICAL CENTRE,NE1 7XR,54.975139,-1.614776,E08000021,E99999999,TPP,TPP
A86028,REGENT MEDICAL CENTRE,NE3 1DQ,55.009015,-1.622819,E08000021,E99999999,TPP,TPP
A86029,THORNFIELD MEDICAL GROUP,NE6 1SG,54.977498,-1.583491,E08000021,E99999999,TPP,TPP
A86030,BETTS AVENUE MEDICAL GROUP,NE15 6TQ,54.973295,-1.675876,E08000021,E99999999,TPP,TPP
A86031,FENHAM HALL SURGERY,NE4 9XD,54.984458,-1.660239,E08000021,E99999999,TPP,TPP
A86033,BRUNTON PARK,NE3 5NF,55.026814,-1.627751,E08000021,E99999999,TPP,TPP
A86037,ELSWICK FAMILY PRACTICE,NE4 6SH,54.969322,-1.640464,E08000021,E99999999,TPP,TPP
A86038,NEWBURN SURGERY,NE15 8LX,54.985651,-1.743628,E08000021,E99999999,TPP,TPP
A86040,ST. ANTHONY'S HEALTH CENTRE,NE6 2NN,54.966368,-1.556444,E08000021,E99999999,TPP,TPP
A86041,SWARLAND AVENUE SURGERY,NE7 7TD,55.006372,-1.578644,E08000021,E99999999,TPP,TPP
A86601,DENTON TURRET MEDICAL CENTRE,NE5 2UY,54.983935,-1.686401,E08000021,E99999999,TPP,TPP
A87002,SPRING TERRACE HEALTH CENTRE,NE29 0HD,55.010593,-1.451379,E08000022,E99999999,TPP,TPP
A87004,COLLINGWOOD HEALTH GROUP,NE29 0SF,55.0112,-1.456609,E08000022,E99999999,TPP,TPP
A87005,WHITLEY BAY HEALTH CENTRE,NE26 2ND,55.041417,-1.439973,E08000022,E99999999,TPP,TPP
A87007,STEPHENSON PARK HEALTH GROUP,NE12 9BQ,55.020362,-1.56758,E08000022,E99999999,TPP,TPP
A87008,MARINE AVENUE MEDICAL CTR,NE26 3LW,55.044028,-1.456948,E08000022,E99999999,EMIS,EMIS
A87009,PRIORY MEDICAL GROUP,NE29 0HT,55.010039,-1.450136,E08000022,E99999999,TPP,TPP
A87011,BEAUMONT PARK SURGERY,NE25 9XJ,55.04809,-1.473405,E08000022,E99999999,TPP,TPP
A87012,WIDEOPEN MEDICAL CENTRE,NE13 6LN,55.048263,-1.624531,E08000022,E99999999,TPP,TPP
A87013,BEWICKE MEDICAL CENTRE,NE28 0AD,54.996639,-1.49976,E08000022,E99999999,EMIS,EMIS
A87016,THE VILLAGE GREEN SURGERY,NE28 6BB,54.996316,-1.529292,E08000022,E99999999,EMIS,EMIS
A87017,WOODLANDS PARK HEALTH CTR,NE13 6JJ,55.046147,-1.628839,E08000022,E99999999,TPP,TPP
A87020,BRIDGE AND MONKSEATON MEDICAL PRACTICE,NE25 9PH,55.036765,-1.472834,E08000022,E99999999,TPP,TPP
A87022,NORTHUMBERLAND PARK MEDICAL GROUP,NE27 0HJ,55.03768,-1.506714,E08000022,E99999999,TPP,TPP
A87029,HADRIAN HEALTH CENTRE,NE28 8QU,54.992013,-1.536641,E08000022,E99999999,EMIS,EMIS
A87030,REDBURN PARK MEDICAL CENTRE,NE29 6HT,55.000928,-1.474788,E08000022,E99999999,TPP,TPP
A87612,WELLSPRING MEDICAL PRACT.,NE12 6HS,55.037297,-1.56408,E08000022,E99999999,TPP,TPP
A87615,MALLARD MEDICAL PRACTICE,NE12 6HS,55.037297,-1.56408,E08000022,E99999999,TPP,TPP
A88001,VICTORIA MEDICAL CENTRE,NE31 1NU,54.973937,-1.521601,E08000023,E99999999,EMIS,EMIS
A88002,FARNHAM MEDICAL CTR.,NE33 4QY,54.975584,-1.438077,E08000023,E99999999,EMIS,EMIS
A88003,MARSDEN MEDICAL GROUP,NE34 6RE,54.980472,-1.40015,E08000023,E99999999,EMIS,EMIS
A88004,MAYFIELD MEDICAL GROUP,NE32 5SE,54.977889,-1.496462,E08000023,E99999999,EMIS,EMIS
A88005,WENLOCK ROAD SURGERY,NE34 9BP,54.972643,-1.45524,E08000023,E99999999,EMIS,EMIS
A88006,TALBOT MEDICAL CENTRE,NE34 0BX,54.972932,-1.441738,E08000023,E99999999,EMIS,EMIS
A88008,TRINITY MEDICAL CENTRE,NE33 5DU,54.987701,-1.436798,E08000023,E99999999,EMIS,EMIS
A88009,DR THORNILEY-WALKER & PARTNERS,NE35 9AN,54.94977,-1.460717,E08000023,E99999999,EMIS,EMIS
A88010,ALBERT ROAD SURGERY,NE32 5AG,54.978075,-1.491507,E08000023,E99999999,EMIS,EMIS
A88012,ELLISON VIEW SURGERY,NE31 1NU,54.973937,-1.521601,E08000023,E99999999,EMIS,EMIS
A88013,CENTRAL SURGERY,NE34 8PS,54.971299,-1.415314,E08000023,E99999999,EMIS,EMIS
A88014,WEST VIEW SURGERY,NE33 4JP,54.984988,-1.431179,E08000023,E99999999,EMIS,EMIS
A88015,ST GEORGE & RIVERSIDE MEDICAL PRACTICE,NE33 5DU,54.987701,-1.436798,E08000023,E99999999,EMIS,EMIS
A88016,COLLIERY COURT MEDICAL GROUP,NE35 9AN,54.94977,-1.460717,E08000023,E99999999,EMIS,EMIS
A88022,THE GLEN MEDICAL GROUP,NE31 1NU,54.973937,-1.521601,E08000023,E99999999,EMIS,EMIS
A88023,WHITBURN SURGERY,SR6 7EE,54.952803,-1.364681,E08000023,E99999999,EMIS,EMIS
A88025,THE G.P.SUITE,NE32 3UX,54.980665,-1.49199,E08000023,E99999999,EMIS,EMIS
A88601,IMEARY MEDICAL GROUP,NE33 4JP,54.984988,-1.431179,E08000023,E99999999,EMIS,EMIS
A88608,RAVENSWORTH SURGERY,NE33 3ET,54.988389,-1.420598,E08000023,E99999999,EMIS,EMIS
A88613,EAST WING PRACTICE,NE32 3UX,54.980665,-1.49199,E08000023,E99999999,EMIS,EMIS
A89001,DEERNESS PARK MEDICAL GROUP,SR2 8AD,54.89995,-1.372764,E08000024,E99999999,EMIS,EMIS
A89002,RIVERVIEW SURGERY,SR1 2HJ,54.905525,-1.373254,E08000024,E99999999,EMIS,EMIS
A89004,HETTON GROUP PRACTICE,DH5 9EZ,54.825356,-1.449129,E08000024,E99999999,EMIS,EMIS
A89005,VILLETTE SURGERY,SR2 8AX,54.897475,-1.368436,E08000024,E99999999,EMIS,EMIS
A89006,WEARSIDE MEDICAL PRACTICE - PALLION,SR4 7XF,54.904182,-1.410345,E08000024,E99999999,EMIS,EMIS
A89007,PALLION FAMILY PRACTICE,SR4 7XF,54.904182,-1.410345,E08000024,E99999999,EMIS,EMIS
A89008,RED HOUSE MEDICAL CENTRE,SR5 5PS,54.925465,-1.424077,E08000024,E99999999,EMIS,EMIS
A89009,HERRINGTON MEDICAL CENTRE,DH4 4LE,54.865694,-1.48334,E08000024,E99999999,EMIS,EMIS
A89010,THE STEPHENSON MEDICAL PRACTICE,NE37 2PU,54.913419,-1.524877,E08000024,E99999999,EMIS,EMIS
A89011,VILLAGE SURGERY PARTNERSHIP,SR3 2AN,54.870962,-1.40723,E08000024,E99999999,EMIS,EMIS
A89012,GALLERIES MEDICAL PRACTICE,NE38 7NQ,54.898823,-1.531254,E08000024,E99999999,EMIS,EMIS
A89013,THE NEW CITY MEDICAL GROUP,SR1 2QB,54.904436,-1.376609,E08000024,E99999999,EMIS,EMIS
A89015,"FULWELL MEDICAL CENTRE,",SR6 8DZ,54.930494,-1.383025,E08000024,E99999999,EMIS,EMIS
A89016,ST BEDE MEDICAL CENTRE,SR6 0QQ,54.913844,-1.378179,E08000024,E99999999,EMIS,EMIS
A89017,MILLFIELD MEDICAL GROUP,SR4 7AF,54.906923,-1.395769,E08000024,E99999999,EMIS,EMIS
A89018,ASHBURN MEDICAL CENTRE,SR1 2HJ,54.905525,-1.373254,E08000024,E99999999,EMIS,EMIS
A89019,BRIDGE VIEW MEDICAL GROUP,SR5 2LT,54.919462,-1.401838,E08000024,E99999999,EMIS,EMIS
A89020,FORGE MEDICAL PRACTICE,SR4 6QE,54.910071,-1.412708,E08000024,E99999999,EMIS,EMIS
A89021,KEPIER MEDICAL PRACTICE,DH4 5EQ,54.845059,-1.478636,E08000024,E99999999,EMIS,EMIS
A89022,CONCORD MEDICAL PRACTICE,NE37 2PU,54.913419,-1.524877,E08000024,E99999999,EMIS,EMIS
A89023,"HOUGHTON MEDICAL GROUP,",DH4 4DN,54.841762,-1.468479,E08000024,E99999999,EMIS,EMIS
A89024,THE BROADWAY MEDICAL PRACTICE,SR3 4HG,54.890248,-1.422194,E08000024,E99999999,EMIS,EMIS
A89025,SUNDERLAND GP ALLIANCE MEDICAL PRACTICE,NE38 7NQ,54.898823,-1.531254,E08000024,E99999999,EMIS,EMIS
A89026,NEW WASHINGTON MEDICAL GROUP,NE37 2PU,54.913419,-1.524877,E08000024,E99999999,EMIS,EMIS
A89027,SPRINGWELL MEDICAL GROUP,SR3 4HG,54.890248,-1.422194,E08000024,E99999999,EMIS,EMIS
A89028,GRANGEWOOD SURGERY,DH4 4RB,54.866432,-1.498755,E08000024,E99999999,EMIS,EMIS
A89030,WESTBOURNE MEDICAL GROUP,DH4 4RW,54.866877,-1.495478,E08000024,E99999999,EMIS,EMIS
A89031,HYLTON MEDICAL GROUP,SR4 7XF,54.904182,-1.410345,E08000024,E99999999,EMIS,EMIS
A89032,NEW SILKSWORTH MEDICAL PRACTICE,SR3 2AN,54.870962,-1.40723,E08000024,E99999999,EMIS,EMIS
A89034,PARK LANE PRACTICE,SR2 7BA,54.901313,-1.384391,E08000024,E99999999,EMIS,EMIS
A89035,SOUTHLANDS MEDICAL GROUP,SR2 0RY,54.871568,-1.368857,E08000024,E99999999,EMIS,EMIS
A89036,CASTLETOWN MEDICAL CENTRE,SR5 3EX,54.91335,-1.450862,E08000024,E99999999,EMIS,EMIS
A89040,MONKWEARMOUTH HEALTH CENTRE,SR6 0AB,54.913143,-1.381668,E08000024,E99999999,EMIS,EMIS
A89041,HAPPY HOUSE SURGERY,SR3 4BY,54.88502,-1.422799,E08000024,E99999999,EMIS,EMIS
A89614,SUNDERLAND GP ALLIANCE SOUTH HYLTON SURG,SR4 0LS,54.904232,-1.449629,E08000024,E99999999,EMIS,EMIS
A89616,RICKLETON MEDICAL CENTRE,NE38 9EH,54.880202,-1.547508,E08000024,E99999999,EMIS,EMIS
A89617,I J HEALTHCARE,NE38 9AB,54.881048,-1.531367,E08000024,E99999999,EMIS,EMIS
A89623,CHESTER SURGERY,SR4 7TU,54.901082,-1.406788,E08000024,E99999999,EMIS,EMIS
B81003,BEACON MEDICAL,DN35 8EB,53.557025,-0.037668,E06000012,E99999999,TPP,TPP
B81004,"EASTGATE MEDICAL GROUP, HORNSEA",HU18 1LP,53.915298,-0.168259,E06000011,E99999999,EMIS,EMIS
B81005,THE CENTRAL SURGERY BARTON,DN18 5ER,53.684255,-0.43945,E06000013,E99999999,TPP,TPP
B81007,WINTERTON MEDICAL PRACTICE,DN15 9TA,53.652531,-0.606881,E06000013,E99999999,TPP,TPP
B81008,HULL FAMILY PRACTICE,HU9 2LJ,53.754966,-0.30901,E06000010,E99999999,TPP,TPP
B81009,MARKET WEIGHTON GROUP PRACTICE,YO43 3FF,53.864923,-0.674793,E06000011,E99999999,TPP,TPP
B81011,KINGSTON HEALTH (HULL),HU3 5QE,53.742031,-0.384664,E06000010,E99999999,TPP,TPP
B81012,DR AP KUMAR,DN31 3AE,53.573306,-0.058663,E06000012,E99999999,TPP,TPP
B81013,MONTAGUE MEDICAL PRACTICE,DN14 6JD,53.707051,-0.872904,E06000011,E99999999,TPP,TPP
B81015,CLEE MEDICAL CENTRE,DN35 7XE,53.566248,-0.041439,E06000012,E99999999,TPP,TPP
B81016,PELHAM MEDICAL GROUP,DN31 1QZ,53.563229,-0.091679,E06000012,E99999999,EMIS,EMIS
B81017,THE QUAYS MEDICAL PRACTICE,HU1 3SA,53.746241,-0.342102,E06000010,E99999999,TPP,TPP
B81018,ORCHARD 2000 GROUP,HU6 9BS,53.786392,-0.370028,E06000010,E99999999,TPP,TPP
B81020,THE SUTTON MANOR SURGERY,HU7 4PT,53.785779,-0.315301,E06000010,E99999999,TPP,TPP
B81022,CAMBRIDGE AVENUE & MESSINGHAM MC,DN16 3LG,53.558384,-0.651853,E06000013,E99999999,TPP,TPP
B81024,WILLERBY AND SWANLAND SURGERY,HU10 7JR,53.740089,-0.433515,E06000011,E99999999,EMIS,EMIS
B81025,HOLDERNESS HEALTH,HU19 2PZ,53.728739,0.034928,E06000011,E99999999,TPP,TPP
B81026,ANCORA MEDICAL PRACTICE,DN16 2AB,53.570935,-0.65529,E06000013,E99999999,TPP,TPP
B81027,ST ANDREWS SURGERY,HU3 4BB,53.735566,-0.361958,E06000010,E99999999,TPP,TPP
B81029,THE SNAITH AND RAWCLIFFE MEDICAL GROUP,DN14 9DY,53.689306,-1.024417,E06000011,E99999999,EMIS,EMIS
B81030,SLC MEDICAL GROUP,DN33 3JF,53.536424,-0.094605,E06000012,E99999999,TPP,TPP
B81031,WOODFIELD MEDICAL,DN34 4GB,53.56446,-0.112583,E06000012,E99999999,EMIS,EMIS
B81032,WILBERFORCE SURGERY,HU1 3SA,53.746241,-0.342102,E06000010,E99999999,TPP,TPP
B81034,LEVEN & BEEFORD MEDICAL PRACTICE,HU17 5NL,53.890908,-0.31295,E06000011,E99999999,EMIS,EMIS
B81035,THE AVENUES MEDICAL CENTRE,HU5 3TJ,53.755653,-0.374221,E06000010,E99999999,TPP,TPP
B81036,POCKLINGTON GROUP PRACTICE,YO42 2BS,53.92375,-0.780688,E06000011,E99999999,EMIS,EMIS
B81037,THE PARK SURGERY,YO25 6EB,54.009311,-0.43939,E06000011,E99999999,EMIS,EMIS
B81038,THE OAKS MEDICAL CENTRE,HU4 6RF,53.73196,-0.395101,E06000010,E99999999,EMIS,EMIS
B81039,THE ROXTON PRACTICE,DN40 1JW,53.618771,-0.205325,E06000012,E99999999,TPP/EVERGREENLIFE,TPP
B81040,MARFLEET GROUP PRACTICE,HU9 5HH,53.756006,-0.265996,E06000010,E99999999,TPP,TPP
B81041,GILBERDYKE HEALTH CENTRE,HU15 2UL,53.754538,-0.731672,E06000011,E99999999,TPP,TPP
B81042,MANOR ROAD SURGERY,HU17 7BZ,53.845293,-0.432573,E06000011,E99999999,TPP,TPP
B81043,SOUTH AXHOLME PRACTICE,DN9 1EP,53.526186,-0.822226,E06000013,E99999999,EMIS,EMIS
B81045,ASHBY TURN PRIMARY CARE PARTNERS,DN16 2UT,53.565435,-0.653819,E06000013,E99999999,TPP,TPP
B81046,THE BRIDGE GROUP PRACTICE,HU6 9BX,53.787575,-0.375766,E06000010,E99999999,TPP,TPP
B81047,WOLSELEY MEDICAL CENTRE,HU3 1DS,53.746195,-0.35507,E06000010,E99999999,TPP,TPP
B81048,MODALITY PARTNERSHIP (HULL),HU5 2NT,53.765008,-0.356261,E06000010,E99999999,TPP,TPP
B81051,OLD FIRE STATION SURGERY,HU17 8JW,53.840887,-0.435185,E06000011,E99999999,EMIS,EMIS
B81054,CLIFTON HOUSE MEDICAL CENTRE,HU5 2ST,53.759516,-0.34971,E06000010,E99999999,TPP,TPP
B81061,THE RIDINGS MEDICAL GROUP,HU15 1AY,53.728941,-0.567628,E06000011,E99999999,TPP,TPP
B81063,BRIDGE STREET SURGERY,DN20 8NT,53.551705,-0.495124,E06000013,E99999999,EMIS,EMIS
B81064,CHURCH LANE MEDICAL CENTRE,DN15 7AN,53.58548,-0.661778,E06000013,E99999999,TPP,TPP
B81068,BARTHOLOMEW MEDICAL GROUP,DN14 6RU,53.714859,-0.875483,E06000011,E99999999,TPP,TPP
B81069,DRS REDDY AND NUNN,YO16 4LZ,54.084715,-0.201064,E06000011,E99999999,TPP,TPP
B81074,CITY HEALTH PRACTICE LTD,HU9 2LR,53.756562,-0.306823,E06000010,E99999999,TPP,TPP
B81075,HASTINGS MEDICAL CENTRE,HU5 5BE,53.749862,-0.393433,E06000010,E99999999,EMIS,EMIS
B81082,NORTH BEVERLEY MEDICAL CENTRE,HU17 7JY,53.858015,-0.439017,E06000011,E99999999,TPP,TPP
B81085,HAXBY GROUP HULL,HU7 3JQ,53.802041,-0.352901,E06000010,E99999999,TPP,TPP
B81087,BIRKWOOD MEDICAL CENTRE,DN34 5DX,53.55743,-0.105227,E06000012,E99999999,TPP,TPP
B81088,HOWDEN MEDICAL PRACTICE,DN14 7DD,53.744195,-0.869408,E06000011,E99999999,TPP,TPP
B81090,THE OSWALD ROAD MEDICAL SURGERY,DN15 7PG,53.588137,-0.6534,E06000013,E99999999,TPP,TPP
B81091,LITTLEFIELD SURGERY,DN34 4GB,53.56446,-0.112583,E06000012,E99999999,EMIS,EMIS
B81092,"THE MEDICAL CENTRE, DRIFFIELD",YO25 6UH,54.006277,-0.439687,E06000011,E99999999,EMIS,EMIS
B81097,DELTA HEALTHCARE,HU9 3JA,53.764302,-0.292842,E06000010,E99999999,TPP,TPP
B81099,THE KIRTON LINDSEY AND SCOTTER SURGERY,DN21 4PQ,53.474111,-0.594076,E06000013,E99999999,TPP,TPP
B81100,DR AC MILNER,HU10 6QJ,53.748515,-0.43434,E06000011,E99999999,TPP,TPP
B81101,GREENGATES MEDICAL GROUP,HU17 0HB,53.844362,-0.418502,E06000011,E99999999,TPP,TPP
B81104,CAMPUS HEALTH CENTRE,HU5 2EG,53.768814,-0.368372,E06000010,E99999999,TPP,TPP
B81108,DR A SINHA,DN31 2BH,53.567843,-0.108808,E06000012,E99999999,TPP,TPP
B81109,RIVERSIDE SURGERY,DN20 8AS,53.553605,-0.491827,E06000013,E99999999,TPP,TPP
B81112,JAMES ALEXANDER FAMILY PRACTICE,HU7 4DW,53.787428,-0.321368,E06000010,E99999999,EMIS,EMIS
B81113,CEDAR MEDICAL PRACTICE,DN16 2AB,53.570935,-0.65529,E06000013,E99999999,TPP,TPP
B81118,WEST COMMON LANE TEACHING PRACTICE,DN17 1YH,53.574752,-0.682445,E06000013,E99999999,EMIS,EMIS
B81119,GOODHEART SURGERY,HU7 4DW,53.787428,-0.321368,E06000010,E99999999,TPP,TPP
B81606,STIRLING MEDICAL CENTRE (MATHEWS),DN31 3AE,53.573306,-0.058663,E06000012,E99999999,TPP,TPP
B81616,DR GT HENDOW'S PRACTICE,HU7 4DW,53.787428,-0.321368,E06000010,E99999999,TPP,TPP
B81617,CHERRY TREE MEDICAL PRACTICE,DN15 6HX,53.592443,-0.651828,E06000013,E99999999,TPP,TPP
B81619,PARK VIEW SURGERY,HU13 9AJ,53.729809,-0.435838,E06000011,E99999999,EMIS,EMIS
B81628,BARNETBY MEDICAL CENTRE,DN38 6HZ,53.574151,-0.403589,E06000013,E99999999,TPP,TPP
B81631,DRS RAUT AND THOUFEEQ,HU7 5DD,53.805614,-0.326549,E06000010,E99999999,TPP,TPP
B81635,LAURBEL SURGERY,HU11 4AR,53.778483,-0.257026,E06000010,E99999999,TPP,TPP
B81642,DR OZ QURESHI,DN35 0LN,53.54859,-0.034737,E06000012,E99999999,TPP,TPP
B81647,WEST TOWN SURGERY,DN18 5PU,53.685901,-0.443659,E06000013,E99999999,TPP,TPP
B81648,THE KILLINGHOLME SURGERY,DN40 3EL,53.62993,-0.26034,E06000013,E99999999,TPP,TPP
B81655,GREENLANDS SURGERY,DN31 3AE,53.573306,-0.058663,E06000012,E99999999,TPP,TPP
B81656,RAJ MEDICAL CENTRE,DN34 5LP,53.550655,-0.113968,E06000012,E99999999,TPP,TPP
B81663,CORE CARE FAMILY PRACTICE,DN31 2BH,53.567843,-0.108808,E06000012,E99999999,TPP,TPP
B81665,HEALING PARTNERSHIP,DN41 7JB,53.577732,-0.171869,E06000012,E99999999,TPP,TPP
B81666,DR MITCHELL,HU14 3DB,53.720769,-0.503586,E06000011,E99999999,EMIS,EMIS
B81697,DR P SURESH BABU,DN32 9SW,53.557292,-0.06619,E06000012,E99999999,TPP,TPP
B82002,MILLFIELD SURGERY,YO61 3JR,54.125422,-1.192506,E06000065,E99999999,TPP,TPP
B82004,NIDDERDALE GROUP PRACTICE,HG3 5AT,54.086629,-1.760943,E06000065,E99999999,TPP,TPP
B82005,PRIORY MEDICAL GROUP,YO24 3WX,53.949333,-1.129247,E06000014,E99999999,TPP,TPP
B82007,TOWNHEAD SURGERY,BD24 9JA,54.070547,-2.276906,E06000065,E99999999,TPP,TPP
B82008,NORTH HOUSE SURGERY,HG4 1HL,54.139059,-1.524007,E06000065,E99999999,TPP,TPP
B82010,RIPON SPA SURGERY,HG4 2BE,54.136178,-1.527086,E06000065,E99999999,TPP,TPP
B82011,SHERBURN SURGERY,YO17 8PH,54.181744,-0.531499,E06000065,E99999999,TPP,TPP
B82012,THE LEEDS ROAD PRACTICE,HG2 8AY,53.980481,-1.535162,E06000065,E99999999,TPP,TPP
B82013,MOSS HEALTHCARE HARROGATE,HG1 5JP,53.995554,-1.542163,E06000065,E99999999,TPP,TPP
B82014,KINGSWOOD SURGERY,HG2 7SA,53.99151,-1.517057,E06000065,E99999999,TPP,TPP
B82016,STRAYSIDE HEALTH,HG1 5AR,53.996369,-1.529799,E06000065,E99999999,TPP,TPP
B82017,WHITBY GROUP PRACTICE,YO21 1SD,54.485934,-0.623186,E06000065,E99999999,EMIS,EMIS
B82018,ESCRICK SURGERY,YO19 6LE,53.880087,-1.046135,E06000065,E99999999,TPP,TPP
B82019,TOPCLIFFE SURGERY,YO7 3RP,54.177803,-1.384712,E06000065,E99999999,TPP,TPP
B82021,DALTON TERRACE SURGERY,YO24 4DB,53.952276,-1.096911,E06000014,E99999999,TPP,TPP
B82022,GREAT AYTON SURGERY,TS9 6BL,54.48977,-1.132691,E06000065,E99999999,TPP,TPP
B82023,CATTERICK VILLAGE SURGERY,DL10 7LD,54.37839,-1.632076,E06000065,E99999999,TPP,TPP
B82024,EASTFIELD MEDICAL CENTRE,YO11 3LJ,54.238911,-0.397567,E06000065,E99999999,TPP,TPP
B82025,DERWENT PRACTICE,YO17 9RF,54.1326,-0.797739,E06000065,E99999999,TPP,TPP
B82026,HAXBY GROUP PRACTICE,YO32 2LL,54.019338,-1.081921,E06000014,E99999999,TPP,TPP
B82027,THE SPA SURGERY,HG1 5AR,53.996369,-1.529799,E06000065,E99999999,TPP,TPP
B82029,DOCTORS LANE SURGERY,DL11 7TH,54.496529,-1.684655,E06000065,E99999999,TPP,TPP
B82030,MASHAM & KIRKBY MALZEARD SURGERY,HG4 4DZ,54.221894,-1.656043,E06000065,E99999999,TPP,TPP
B82031,SHERBURN GROUP PRACTICE,LS25 6ED,53.798612,-1.253523,E06000065,E99999999,TPP,TPP
B82032,CHURCH LANE SURGERY,YO51 9BD,54.093564,-1.393648,E06000065,E99999999,TPP,TPP
B82033,PICKERING MEDICAL PRACTICE,YO18 8BL,54.244956,-0.781447,E06000065,E99999999,TPP,TPP
